id,year,annual_inc,income_cat,loan_amount,recoveries
987227,2011,52000,1,12000,0
996176,2011,24000,1,8000,0
908350,2011,36100,1,14000,0
980513,2011,57700,1,9000,0
954345,2011,110000,2,10000,0
995956,2011,57000,1,13000,0
995974,2011,115000,2,15000,0
995933,2011,42000,1,10000,0
995717,2011,44000,1,4000,0
915213,2011,72000,1,18000,0
995722,2011,74448,1,4000,0
995913,2011,44400,1,6000,0
995696,2011,147000,2,14000,0
995902,2011,112000,2,6000,0
995906,2011,24000,1,3000,0
995682,2011,60000,1,14000,0
995358,2011,60000,1,4000,0
995895,2011,42000,1,12800,0
995899,2011,43000,1,6250,0
995668,2011,72000,1,25000,0
995878,2011,80000,1,35000,2661.55
978993,2011,105000,2,30000,0
995565,2011,46500,1,14000,0
990813,2011,36000,1,18000,943.23
976241,2011,31200,1,15000,0
995621,2011,84000,1,10000,0
994914,2011,84400,1,35000,0
987436,2011,14000,1,2000,0
995614,2011,73600,1,25000,0
995819,2011,60000,1,13000,0
995801,2011,144000,2,21000,0
995227,2011,85000,1,15000,0
995579,2011,115000,2,30000,0
995574,2011,105000,2,26375,0
995782,2011,28000,1,1000,0
995327,2011,70720,1,14000,0
995357,2011,58000,1,6200,0
994078,2011,32304,1,1500,0
995561,2011,53000,1,1000,0
995527,2011,90000,1,9500,19.6
974704,2011,92800,1,20000,0
995551,2011,175000,2,6000,0
986603,2011,46000,1,8800,0
995434,2011,115000,2,28000,0
976725,2011,108000,2,15000,0
995515,2011,68500,1,8000,0
994926,2011,100000,1,14400,0
994520,2011,96000,1,14000,0
995519,2011,62000,1,12000,0
995299,2011,33300,1,13800,0
995296,2011,64000,1,27575,933.59
995288,2011,60000,1,16000,0
977772,2011,44400,1,25000,0
994940,2011,85000,1,3800,0
993768,2011,250000,3,12000,199.57
986535,2011,100000,1,20000,18.4
994039,2011,44000,1,3500,0
994796,2011,103000,2,35000,8607.17
851142,2011,58344,1,11975,0
987906,2011,80000,1,15000,1055.06
994807,2011,65000,1,20000,0
995410,2011,70000,1,25000,2255.43
993915,2011,148616,2,29550,0
995368,2011,89000,1,35000,0
889913,2011,50000,1,25000,0
994949,2011,55000,1,8400,0
988571,2011,140000,2,25000,0
995018,2011,65338,1,6500,0
995009,2011,80400,1,15000,794.24
994930,2011,151000,2,35000,0
921419,2011,70000,1,10000,0
994983,2011,36000,1,7000,0
993659,2011,100000,1,30000,0
993852,2011,60000,1,18000,0
994744,2011,37200,1,15000,0
994828,2011,52000,1,6000,0
988624,2011,125000,2,12000,0
994826,2011,123000,2,2800,0
994823,2011,62000,1,15075,0
994707,2011,65000,1,13500,0
994632,2011,54000,1,5750,0
994794,2011,52044,1,16000,0
994694,2011,20800,1,5000,0
994699,2011,190000,2,15000,0
904400,2011,75000,1,23850,0
994691,2011,290000,3,35000,0
994681,2011,64000,1,12000,45.9
790093,2011,48000,1,7200,0
986874,2011,66000,1,6000,0
994508,2011,27228,1,11100,0
994525,2011,56650,1,4200,0
994638,2011,65000,1,17500,0
994635,2011,45500,1,8400,0
994611,2011,100000,1,34475,0
994529,2011,61700,1,8000,253.87
992446,2011,30000,1,7200,0
994601,2011,27600,1,6800,0
909595,2011,46000,1,15625,0
994578,2011,25000,1,7000,0
994486,2011,135000,2,8000,0
994284,2011,100000,1,35000,1345.75
893013,2011,51000,1,4800,0
994404,2011,78885,1,20000,0
994322,2011,30000,1,8400,0
994442,2011,38000,1,12000,0
992463,2011,95000,1,10000,0
994423,2011,85000,1,35000,0
994294,2011,38400,1,9000,0
992019,2011,52000,1,12000,0
994241,2011,155142,2,23000,0
994273,2011,38400,1,6250,0
982138,2011,60000,1,7200,0
994249,2011,42000,1,12500,7051.87
994238,2011,96984,1,5000,0
979654,2011,31776,1,6000,0
991833,2011,45000,1,12000,0
993953,2011,50000,1,17000,1112.68
994182,2011,70000,1,25000,5848.43
994149,2011,33000,1,16500,0
994158,2011,76000,1,5000,0
994171,2011,100000,1,35000,0
994110,2011,27600,1,11500,0
994128,2011,43000,1,6600,0
994103,2011,72000,1,7200,0
993885,2011,85200,1,8000,0
994123,2011,85000,1,24000,0
994096,2011,38400,1,2000,0
993964,2011,48000,1,7000,0
994083,2011,35000,1,7200,0
993878,2011,192000,2,22000,0
994065,2011,75000,1,18750,0
992140,2011,32500,1,12500,0
994044,2011,65000,1,11000,0
985182,2011,36000,1,7000,0
892936,2011,132000,2,31500,0
968482,2011,81060,1,13600,0
991811,2011,89000,1,14400,0
993754,2011,69600,1,6000,105.47
992586,2011,19200,1,1400,0
993766,2011,48000,1,3000,0
993747,2011,66000,1,9100,0
993434,2011,80000,1,12000,0
993508,2011,65000,1,3000,0
867871,2011,72000,1,21000,0
993503,2011,24000,1,10000,0
993479,2011,84000,1,6000,0
969421,2011,116000,2,25000,0
788272,2011,48000,1,7200,0
993445,2011,55000,1,25000,0
984853,2011,120000,2,20000,0
993419,2011,100000,1,4800,0
993597,2011,78000,1,10000,0
971671,2011,50000,1,10000,0
993569,2011,50000,1,10000,0
993367,2011,60000,1,10000,0
992247,2011,145000,2,30000,0
891512,2011,114000,2,18000,0
993162,2011,34000,1,6650,0
992549,2011,144000,2,5000,0
992554,2011,57664,1,10000,0
990129,2011,64212,1,9600,0
992489,2011,117996,2,20000,0
992224,2011,69500,1,6000,0
992658,2011,55000,1,23000,0
992517,2011,65000,1,6600,0
992518,2011,50000,1,25000,0
992646,2011,50000,1,12000,0
992618,2011,75000,1,16500,0
978015,2011,33280,1,9600,0
952635,2011,62217,1,6000,0
992467,2011,51000,1,20000,0
992473,2011,163232,2,4800,0
889700,2011,95000,1,15000,0
992433,2011,94000,1,15000,645.81
992430,2011,75000,1,12000,0
992576,2011,41280,1,10375,482.26
992382,2011,120000,2,25000,0
992339,2011,16800,1,2000,0
987490,2011,57000,1,9600,0
992372,2011,126000,2,10000,0
988058,2011,80000,1,30000,0
992292,2011,70000,1,2000,0
992293,2011,120000,2,2200,0
992222,2011,50000,1,25000,0
991725,2011,60996,1,5000,0
992218,2011,53000,1,21000,0
565876,2011,45000,1,18250,0
992034,2011,64000,1,7200,0
985495,2011,135000,2,12000,0
992186,2011,43200,1,5000,0
951716,2011,35000,1,15500,0
991954,2011,70000,1,8000,0
991987,2011,77000,1,20000,651.53
991976,2011,40000,1,6400,0
991964,2011,60000,1,11000,833.4
991963,2011,49000,1,6000,0
991923,2011,18000,1,5000,206.5
991921,2011,107000,2,16000,0
991735,2011,200000,2,12000,0
991723,2011,67200,1,8000,0
991708,2011,88000,1,14400,0
991309,2011,42000,1,12500,0
805371,2011,65304,1,5300,0
984701,2011,85000,1,15000,0
991819,2011,41830,1,12000,688.26
991824,2011,98000,1,20000,0
991800,2011,139000,2,35000,0
991639,2011,40000,1,5600,1102.92
991636,2011,102000,2,35000,0
991801,2011,36000,1,4000,1059.31
991612,2011,125000,2,35000,0
991606,2011,84000,1,7000,0
991608,2011,175000,2,2600,0
991258,2011,31303,1,12000,0
991773,2011,47580,1,14000,0
989764,2011,65000,1,19850,0
991766,2011,44640,1,9000,0
991544,2011,78000,1,4500,0
991280,2011,70000,1,12700,0
991279,2011,31200,1,2000,0
991463,2011,65000,1,7200,0
984402,2011,95000,1,15000,0
991257,2011,88140,1,15000,0
991429,2011,52000,1,12800,0
991431,2011,42000,1,3000,0
991416,2011,58700,1,1200,0
991230,2011,26000,1,3825,0
940733,2011,60000,1,7000,0
991166,2011,70000,1,19500,0
990816,2011,48000,1,1500,115.86
887254,2011,114000,2,7200,0
991009,2011,100800,2,5600,0
991006,2011,60000,1,25000,0
990763,2011,150000,2,35000,0
990709,2011,65000,1,14000,734.12
990992,2011,85000,1,11000,0
990789,2011,143500,2,27400,7646.37
990984,2011,32400,1,8875,0
990527,2011,20004,1,7000,331.8
990764,2011,66000,1,5000,0
990543,2011,90000,1,15000,0
984541,2011,69200,1,21725,0
989249,2011,96000,1,23675,0
985266,2011,85000,1,13600,0
990728,2011,30000,1,8500,0
990688,2011,53000,1,20000,1874.04
990505,2011,66000,1,15000,0
990710,2011,144000,2,9400,0
985964,2011,78000,1,2300,0
990687,2011,23000,1,3600,11.53
988112,2011,64000,1,15000,0
990486,2011,55000,1,20000,0
990484,2011,120000,2,5000,0
990469,2011,82882,1,17000,0
891646,2011,38400,1,14300,0
977670,2011,33804,1,15000,0
990652,2011,100000,1,20000,0
990654,2011,117000,2,21000,0
894834,2011,41000,1,4800,0
990636,2011,78000,1,14400,0
974750,2011,46700,1,7200,0
990626,2011,44500,1,15000,0
990589,2011,47664,1,4800,0
973618,2011,38400,1,15350,0
990430,2011,28800,1,6500,0
990606,2011,52000,1,6000,0
981721,2011,15600,1,2800,0
990585,2011,120000,2,12000,0
990395,2011,50000,1,12000,0
988301,2011,38703,1,19425,0
990388,2011,200000,2,21000,0
990387,2011,120000,2,6900,0
985956,2011,55000,1,15000,0
990370,2011,60000,1,4500,0
990374,2011,112000,2,32000,0
990357,2011,33000,1,9000,0
988651,2011,50000,1,9825,0
982007,2011,57600,1,10625,0
990346,2011,25000,1,12000,0
891706,2011,83000,1,35000,0
990329,2011,65000,1,35000,0
990324,2011,54000,1,7000,11.25
990114,2011,42000,1,8000,0
942144,2011,55000,1,16200,0
988221,2011,30000,1,16000,0
990301,2011,80000,1,3000,0
990045,2011,19200,1,4000,0
959260,2011,68800,1,14400,0
969687,2011,39900,1,12000,0
990054,2011,39600,1,12000,0
990073,2011,70000,1,30000,0
987940,2011,78000,1,14000,0
927879,2011,98900,1,18000,0
990043,2011,27096,1,5000,152.79
871489,2011,62000,1,15000,0
990238,2011,39996,1,3000,0
990008,2011,70000,1,14000,0
984990,2011,40000,1,3000,0
989968,2011,75000,1,35000,0
971262,2011,66936,1,30000,0
901793,2011,50000,1,10000,0
989839,2011,64125,1,10000,0
987401,2011,85356,1,11100,0
989523,2011,77000,1,2600,0
980207,2011,285000,3,21000,0
977671,2011,32004,1,2200,0
989842,2011,183000,2,15000,0
989623,2011,30000,1,3800,0
984841,2011,49000,1,3000,0
988133,2011,75000,1,30000,0
982161,2011,240000,3,35000,0
989786,2011,27600,1,10400,495.5
989796,2011,725000,3,30000,0
989781,2011,49578,1,16000,0
989294,2011,40000,1,7500,0
989782,2011,126000,2,10200,0
989241,2011,43500,1,4000,0
892205,2011,44004,1,17000,0
989530,2011,68000,1,30000,0
989313,2011,29232,1,11000,488.47
973561,2011,50000,1,10000,0
989511,2011,51300,1,12000,400.11
885067,2011,41000,1,12000,0
989375,2011,50000,1,4000,0
989285,2011,125000,2,35000,0
989281,2011,21600,1,5200,0
989476,2011,100000,1,11650,0
989467,2011,92700,1,9250,0
915455,2011,90000,1,12000,0
989257,2011,245000,3,12000,0
989253,2011,115000,2,24000,797.81
989459,2011,74400,1,3600,0
976184,2011,45336,1,16000,0
989402,2011,30000,1,10375,0
989447,2011,16200,1,2000,0
946905,2011,53700,1,18875,0
989239,2011,55000,1,6400,0
989243,2011,96000,1,16000,0
989434,2011,69000,1,11600,0
987914,2011,48000,1,7500,0
989417,2011,30000,1,11000,0
989219,2011,48000,1,7200,0
989409,2011,44000,1,6000,0
986986,2011,53000,1,11000,0
980473,2011,58000,1,29175,0
989195,2011,85000,1,10000,0
987006,2011,70008,1,12000,0
987852,2011,41640,1,17000,0
978172,2011,60000,1,3950,0
973488,2011,158000,2,35000,3870.73
987066,2011,24000,1,8000,0
989169,2011,52000,1,4500,0
985513,2011,60000,1,30000,0
977052,2011,60000,1,14000,1434.73
987923,2011,80000,1,18000,0
988971,2011,24780,1,6950,0
988969,2011,51000,1,18000,0
978229,2011,31200,1,12000,47.79
988179,2011,135000,2,15000,0
981531,2011,34800,1,2000,0
987161,2011,57600,1,4000,0
988731,2011,108000,2,2000,0
988724,2011,58240,1,10500,0
904111,2011,35380,1,2050,0
988537,2011,66000,1,7500,0
988536,2011,27600,1,8400,0
988687,2011,51600,1,7200,0
868212,2011,124000,2,6800,0
988586,2011,53000,1,12500,0
988495,2011,30000,1,5000,0
988665,2011,43000,1,2600,87.36
988489,2011,74000,1,5000,0
988646,2011,75000,1,15000,0
988469,2011,39500,1,6000,0
978407,2011,65000,1,19950,0
981720,2011,215004,3,30000,0
986409,2011,42000,1,2000,0
988637,2011,70000,1,12750,0
988636,2011,90000,1,6400,0
988461,2011,65000,1,5000,1350.98
988142,2011,75000,1,18000,0
981809,2011,68808,1,20000,0
988421,2011,44000,1,14000,1085.57
922186,2011,120000,2,35000,0
988411,2011,80000,1,7500,0
987586,2011,48000,1,13800,0
988410,2011,60000,1,10700,11.39
988224,2011,80004,1,10000,0
988403,2011,39000,1,20000,0
919910,2011,34100,1,11500,0
987952,2011,60000,1,10000,0
985083,2011,21120,1,5000,224.57
979317,2011,73000,1,18800,0
988132,2011,100000,1,12000,0
988131,2011,63700,1,4000,249.61
988100,2011,40000,1,20000,0
988075,2011,30000,1,15000,0
987707,2011,150000,2,28000,0
985952,2011,78000,1,10000,0
988099,2011,60000,1,5000,0
988270,2011,65000,1,5000,0
987372,2011,160000,2,12000,0
875856,2011,65000,1,12600,0
987985,2011,100000,1,35000,0
988067,2011,67752,1,7000,0
976565,2011,35000,1,7000,0
987462,2011,60000,1,8000,0
982285,2011,22000,1,1400,0
988207,2011,65000,1,18000,0
988204,2011,32000,1,5000,322.99
988193,2011,48000,1,24375,0
988008,2011,34000,1,4000,0
987992,2011,135000,2,20000,0
889543,2011,156000,2,35000,0
987733,2011,97400,1,12600,0
987927,2011,105996,2,10000,0
984921,2011,35496,1,17000,0
987712,2011,100000,1,30000,0
987937,2011,39600,1,8000,0
977792,2011,24000,1,12000,0
987943,2011,17000,1,2875,0
987346,2011,69000,1,14000,0
987930,2011,112000,2,4000,0
987921,2011,75000,1,10800,347.5
987909,2011,20400,1,2000,0
987700,2011,41000,1,6000,0
987825,2011,42000,1,24000,5285.01
987695,2011,42000,1,14400,0
987890,2011,69000,1,35000,0
966769,2011,90000,1,25875,0
987680,2011,132000,2,2000,0
987886,2011,64000,1,3000,0
987843,2011,93000,1,25000,0
987879,2011,32000,1,1700,0
987663,2011,50000,1,25450,0
987645,2011,130000,2,10000,0
944145,2011,119000,2,12000,0
980270,2011,50000,1,27000,0
987633,2011,45600,1,6000,1384.57
889595,2011,66996,1,23000,0
987354,2011,47300,1,6000,0
986667,2011,54000,1,15000,0
987599,2011,41600,1,12000,0
981435,2011,48000,1,8000,0
984690,2011,40000,1,13225,0
986180,2011,60000,1,32875,0
911190,2011,35000,1,7500,0
987592,2011,90000,1,5000,243.05
952602,2011,72000,1,14000,0
987778,2011,500000,3,30000,0
987770,2011,25000,1,5000,200.81
979950,2011,70000,1,10000,0
987342,2011,118400,2,35000,0
987350,2011,70000,1,19400,1664.14
987341,2011,20000,1,3600,0
965596,2011,80000,1,30000,0
862013,2011,55000,1,7500,0
987512,2011,79000,1,18000,14.64
986302,2011,58172,1,18975,0
987298,2011,80000,1,12000,0
987299,2011,300000,3,10000,0
976982,2011,42000,1,12500,0
987291,2011,50000,1,16275,0
987278,2011,65000,1,7000,0
985825,2011,72996,1,9200,0
987465,2011,200000,2,30000,0
987255,2011,25500,1,3000,17.08
987428,2011,26400,1,10300,1553.94
883002,2011,90000,1,15600,0
954142,2011,102000,2,8000,0
987224,2011,60036,1,7200,0
987219,2011,67000,1,3000,0
987376,2011,57188,1,17450,0
959310,2011,85000,1,12000,0
979074,2011,60000,1,16000,0
987389,2011,57000,1,10000,0
987383,2011,47400,1,16500,0
987365,2011,54000,1,5000,0
840647,2011,79500,1,16000,0
987165,2011,57000,1,7200,0
987145,2011,46000,1,23000,0
986026,2011,72000,1,14000,0
986906,2011,75000,1,20000,0
984826,2011,14000,1,3450,0
986927,2011,56400,1,9500,0
987122,2011,82000,1,25000,0
986914,2011,50000,1,6000,0
986936,2011,94000,1,10000,0
986915,2011,53000,1,3000,0
891299,2011,72000,1,17000,0
987103,2011,69600,1,4800,135.34
986911,2011,35000,1,8000,0
987097,2011,78300,1,7000,0
985735,2011,93000,1,10000,0
986898,2011,70000,1,8000,0
987080,2011,83004,1,18000,0
986885,2011,67000,1,5750,0
986668,2011,68000,1,18000,0
982218,2011,70000,1,14000,2353.67
986474,2011,30000,1,8875,0
986841,2011,56400,1,7000,0
986843,2011,30000,1,11100,0
986844,2011,165000,2,10000,0
985205,2011,43000,1,4000,0
987019,2011,45516,1,6000,0
986834,2011,40000,1,14000,0
986347,2011,41146,1,20000,0
986814,2011,50400,1,30000,0
986998,2011,98000,1,1825,0
986804,2011,85000,1,15000,0
986800,2011,80800,1,20400,1696.22
986991,2011,90111,1,25000,22.07
950092,2011,47000,1,12000,0
981365,2011,80000,1,19200,0
986770,2011,115000,2,10000,0
986749,2011,29004,1,3500,0
986728,2011,55000,1,4800,0
986766,2011,60000,1,4000,0
986557,2011,36000,1,7000,0
984290,2011,100000,1,5000,0
971732,2011,21120,1,10000,0
986731,2011,125000,2,15000,0
986723,2011,150000,2,4000,161.93
986708,2011,40000,1,13100,0
